"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Pct. of People Who Took Public Transit to Work","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","ptranpt","TimeFrame","GeoVintage","Source","Location"
"Block Group","060014049003","CA","060014049003","=""060014049003""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014049004","CA","060014049004","=""060014049004""","11.39","2019-2023","2022","Census","California (State)"
"Block Group","060014050001","CA","060014050001","=""060014050001""","9.40","2019-2023","2022","Census","California (State)"
"Block Group","060014050002","CA","060014050002","=""060014050002""","16.22","2019-2023","2022","Census","California (State)"
"Block Group","060014050003","CA","060014050003","=""060014050003""","17.66","2019-2023","2022","Census","California (State)"
"Block Group","060014051001","CA","060014051001","=""060014051001""","1.14","2019-2023","2022","Census","California (State)"
"Block Group","060014051002","CA","060014051002","=""060014051002""","15.24","2019-2023","2022","Census","California (State)"
"Block Group","060014051003","CA","060014051003","=""060014051003""","4.42","2019-2023","2022","Census","California (State)"
"Block Group","060014051004","CA","060014051004","=""060014051004""","4.19","2019-2023","2022","Census","California (State)"
"Block Group","060014051005","CA","060014051005","=""060014051005""","19.04","2019-2023","2022","Census","California (State)"
"Block Group","060014052001","CA","060014052001","=""060014052001""","17.61","2019-2023","2022","Census","California (State)"
"Block Group","060014052002","CA","060014052002","=""060014052002""","4.30","2019-2023","2022","Census","California (State)"
"Block Group","060014052003","CA","060014052003","=""060014052003""","9.76","2019-2023","2022","Census","California (State)"
"Block Group","060014052004","CA","060014052004","=""060014052004""","5.45","2019-2023","2022","Census","California (State)"
"Block Group","060014053011","CA","060014053011","=""060014053011""","21.40","2019-2023","2022","Census","California (State)"
"Block Group","060014053012","CA","060014053012","=""060014053012""","19.13","2019-2023","2022","Census","California (State)"
"Block Group","060014053013","CA","060014053013","=""060014053013""","19.82","2019-2023","2022","Census","California (State)"
"Block Group","060014053021","CA","060014053021","=""060014053021""","22.26","2019-2023","2022","Census","California (State)"
"Block Group","060014053022","CA","060014053022","=""060014053022""","17.41","2019-2023","2022","Census","California (State)"
"Block Group","060014054011","CA","060014054011","=""060014054011""","18.57","2019-2023","2022","Census","California (State)"
"Block Group","060014054012","CA","060014054012","=""060014054012""","28.24","2019-2023","2022","Census","California (State)"
"Block Group","060014054013","CA","060014054013","=""060014054013""","27.82","2019-2023","2022","Census","California (State)"
"Block Group","060014054021","CA","060014054021","=""060014054021""","22.05","2019-2023","2022","Census","California (State)"
"Block Group","060014054022","CA","060014054022","=""060014054022""","16.73","2019-2023","2022","Census","California (State)"
"Block Group","060014055001","CA","060014055001","=""060014055001""","10.20","2019-2023","2022","Census","California (State)"
"Block Group","060014055002","CA","060014055002","=""060014055002""","1.68","2019-2023","2022","Census","California (State)"
"Block Group","060014055003","CA","060014055003","=""060014055003""","3.17","2019-2023","2022","Census","California (State)"
"Block Group","060014055004","CA","060014055004","=""060014055004""","30.76","2019-2023","2022","Census","California (State)"
"Block Group","060014056001","CA","060014056001","=""060014056001""","15.88","2019-2023","2022","Census","California (State)"
"Block Group","060014056002","CA","060014056002","=""060014056002""","5.23","2019-2023","2022","Census","California (State)"
"Block Group","060014056003","CA","060014056003","=""060014056003""","13.04","2019-2023","2022","Census","California (State)"
"Block Group","060014057001","CA","060014057001","=""060014057001""","10.91","2019-2023","2022","Census","California (State)"
"Block Group","060014057002","CA","060014057002","=""060014057002""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014057003","CA","060014057003","=""060014057003""","17.24","2019-2023","2022","Census","California (State)"
"Block Group","060014058001","CA","060014058001","=""060014058001""","12.77","2019-2023","2022","Census","California (State)"
"Block Group","060014058002","CA","060014058002","=""060014058002""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014058003","CA","060014058003","=""060014058003""","7.08","2019-2023","2022","Census","California (State)"
"Block Group","060014058004","CA","060014058004","=""060014058004""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014059011","CA","060014059011","=""060014059011""","10.41","2019-2023","2022","Census","California (State)"
"Block Group","060014059012","CA","060014059012","=""060014059012""","13.98","2019-2023","2022","Census","California (State)"
"Block Group","060014059013","CA","060014059013","=""060014059013""","33.58","2019-2023","2022","Census","California (State)"
"Block Group","060014059021","CA","060014059021","=""060014059021""","9.64","2019-2023","2022","Census","California (State)"
"Block Group","060014059022","CA","060014059022","=""060014059022""","14.66","2019-2023","2022","Census","California (State)"
"Block Group","060014060001","CA","060014060001","=""060014060001""","17.56","2019-2023","2022","Census","California (State)"
"Block Group","060014060002","CA","060014060002","=""060014060002""","22.47","2019-2023","2022","Census","California (State)"
"Block Group","060014060003","CA","060014060003","=""060014060003""","18.60","2019-2023","2022","Census","California (State)"
"Block Group","060014060004","CA","060014060004","=""060014060004""","6.48","2019-2023","2022","Census","California (State)"
"Block Group","060014061001","CA","060014061001","=""060014061001""","12.40","2019-2023","2022","Census","California (State)"
"Block Group","060014061002","CA","060014061002","=""060014061002""","31.17","2019-2023","2022","Census","California (State)"
"Block Group","060014061003","CA","060014061003","=""060014061003""","4.04","2019-2023","2022","Census","California (State)"
"Block Group","060014061004","CA","060014061004","=""060014061004""","7.27","2019-2023","2022","Census","California (State)"
"Block Group","060014062011","CA","060014062011","=""060014062011""","9.09","2019-2023","2022","Census","California (State)"
"Block Group","060014062012","CA","060014062012","=""060014062012""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014062013","CA","060014062013","=""060014062013""","28.23","2019-2023","2022","Census","California (State)"
"Block Group","060014062014","CA","060014062014","=""060014062014""","18.18","2019-2023","2022","Census","California (State)"
"Block Group","060014062021","CA","060014062021","=""060014062021""","16.54","2019-2023","2022","Census","California (State)"
"Block Group","060014062022","CA","060014062022","=""060014062022""","10.14","2019-2023","2022","Census","California (State)"
"Block Group","060014062023","CA","060014062023","=""060014062023""","21.77","2019-2023","2022","Census","California (State)"
"Block Group","060014063001","CA","060014063001","=""060014063001""","30.74","2019-2023","2022","Census","California (State)"
"Block Group","060014063002","CA","060014063002","=""060014063002""","9.22","2019-2023","2022","Census","California (State)"
"Block Group","060014063003","CA","060014063003","=""060014063003""","18.89","2019-2023","2022","Census","California (State)"
"Block Group","060014063004","CA","060014063004","=""060014063004""","15.37","2019-2023","2022","Census","California (State)"
"Block Group","060014064001","CA","060014064001","=""060014064001""","6.39","2019-2023","2022","Census","California (State)"
"Block Group","060014064002","CA","060014064002","=""060014064002""","11.30","2019-2023","2022","Census","California (State)"
"Block Group","060014065001","CA","060014065001","=""060014065001""","16.86","2019-2023","2022","Census","California (State)"
"Block Group","060014065002","CA","060014065002","=""060014065002""","1.28","2019-2023","2022","Census","California (State)"
"Block Group","060014065003","CA","060014065003","=""060014065003""","16.00","2019-2023","2022","Census","California (State)"
"Block Group","060014065004","CA","060014065004","=""060014065004""","4.35","2019-2023","2022","Census","California (State)"
"Block Group","060014066011","CA","060014066011","=""060014066011""","7.00","2019-2023","2022","Census","California (State)"
"Block Group","060014066012","CA","060014066012","=""060014066012""","8.38","2019-2023","2022","Census","California (State)"
"Block Group","060014066013","CA","060014066013","=""060014066013""","18.64","2019-2023","2022","Census","California (State)"
"Block Group","060014066014","CA","060014066014","=""060014066014""","8.61","2019-2023","2022","Census","California (State)"
"Block Group","060014066021","CA","060014066021","=""060014066021""","28.78","2019-2023","2022","Census","California (State)"
"Block Group","060014066022","CA","060014066022","=""060014066022""","8.52","2019-2023","2022","Census","California (State)"
"Block Group","060014067001","CA","060014067001","=""060014067001""","2.17","2019-2023","2022","Census","California (State)"
"Block Group","060014067002","CA","060014067002","=""060014067002""","10.71","2019-2023","2022","Census","California (State)"
"Block Group","060014067003","CA","060014067003","=""060014067003""","13.62","2019-2023","2022","Census","California (State)"
"Block Group","060014067004","CA","060014067004","=""060014067004""","12.16","2019-2023","2022","Census","California (State)"
"Block Group","060014067005","CA","060014067005","=""060014067005""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014068001","CA","060014068001","=""060014068001""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014068002","CA","060014068002","=""060014068002""","7.34","2019-2023","2022","Census","California (State)"
"Block Group","060014068003","CA","060014068003","=""060014068003""","12.04","2019-2023","2022","Census","California (State)"
"Block Group","060014068004","CA","060014068004","=""060014068004""","9.37","2019-2023","2022","Census","California (State)"
"Block Group","060014069001","CA","060014069001","=""060014069001""","12.03","2019-2023","2022","Census","California (State)"
"Block Group","060014069002","CA","060014069002","=""060014069002""","4.77","2019-2023","2022","Census","California (State)"
"Block Group","060014069003","CA","060014069003","=""060014069003""","12.62","2019-2023","2022","Census","California (State)"
"Block Group","060014070001","CA","060014070001","=""060014070001""","9.27","2019-2023","2022","Census","California (State)"
"Block Group","060014070002","CA","060014070002","=""060014070002""","0.94","2019-2023","2022","Census","California (State)"
"Block Group","060014070003","CA","060014070003","=""060014070003""","17.39","2019-2023","2022","Census","California (State)"
"Block Group","060014070004","CA","060014070004","=""060014070004""","15.43","2019-2023","2022","Census","California (State)"
"Block Group","060014070005","CA","060014070005","=""060014070005""","22.97","2019-2023","2022","Census","California (State)"
"Block Group","060014071011","CA","060014071011","=""060014071011""","1.99","2019-2023","2022","Census","California (State)"
"Block Group","060014071012","CA","060014071012","=""060014071012""","7.95","2019-2023","2022","Census","California (State)"
"Block Group","060014071021","CA","060014071021","=""060014071021""","23.75","2019-2023","2022","Census","California (State)"
"Block Group","060014071022","CA","060014071022","=""060014071022""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014071023","CA","060014071023","=""060014071023""","6.05","2019-2023","2022","Census","California (State)"
"Block Group","060014071024","CA","060014071024","=""060014071024""","41.67","2019-2023","2022","Census","California (State)"
"Block Group","060014072001","CA","060014072001","=""060014072001""","15.40","2019-2023","2022","Census","California (State)"
"Block Group","060014072002","CA","060014072002","=""060014072002""","7.47","2019-2023","2022","Census","California (State)"
"Block Group","060014072003","CA","060014072003","=""060014072003""","20.66","2019-2023","2022","Census","California (State)"
"Block Group","060014072004","CA","060014072004","=""060014072004""","12.93","2019-2023","2022","Census","California (State)"
"Block Group","060014073001","CA","060014073001","=""060014073001""","12.72","2019-2023","2022","Census","California (State)"
"Block Group","060014073002","CA","060014073002","=""060014073002""","11.68","2019-2023","2022","Census","California (State)"
"Block Group","060014074001","CA","060014074001","=""060014074001""","9.34","2019-2023","2022","Census","California (State)"
"Block Group","060014074002","CA","060014074002","=""060014074002""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014074003","CA","060014074003","=""060014074003""","22.82","2019-2023","2022","Census","California (State)"
"Block Group","060014075001","CA","060014075001","=""060014075001""","37.65","2019-2023","2022","Census","California (State)"
"Block Group","060014075002","CA","060014075002","=""060014075002""","3.72","2019-2023","2022","Census","California (State)"
"Block Group","060014075003","CA","060014075003","=""060014075003""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014076001","CA","060014076001","=""060014076001""","3.67","2019-2023","2022","Census","California (State)"
"Block Group","060014076002","CA","060014076002","=""060014076002""","15.50","2019-2023","2022","Census","California (State)"
"Block Group","060014076003","CA","060014076003","=""060014076003""","10.24","2019-2023","2022","Census","California (State)"
"Block Group","060014076004","CA","060014076004","=""060014076004""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014076005","CA","060014076005","=""060014076005""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014077001","CA","060014077001","=""060014077001""","9.44","2019-2023","2022","Census","California (State)"
"Block Group","060014077002","CA","060014077002","=""060014077002""","9.25","2019-2023","2022","Census","California (State)"
"Block Group","060014077003","CA","060014077003","=""060014077003""","14.96","2019-2023","2022","Census","California (State)"
"Block Group","060014077004","CA","060014077004","=""060014077004""","2.04","2019-2023","2022","Census","California (State)"
"Block Group","060014078001","CA","060014078001","=""060014078001""","24.79","2019-2023","2022","Census","California (State)"
"Block Group","060014078002","CA","060014078002","=""060014078002""","25.97","2019-2023","2022","Census","California (State)"
"Block Group","060014079001","CA","060014079001","=""060014079001""","7.45","2019-2023","2022","Census","California (State)"
"Block Group","060014079002","CA","060014079002","=""060014079002""","11.46","2019-2023","2022","Census","California (State)"
"Block Group","060014079003","CA","060014079003","=""060014079003""","4.80","2019-2023","2022","Census","California (State)"
"Block Group","060014080001","CA","060014080001","=""060014080001""","7.86","2019-2023","2022","Census","California (State)"
"Block Group","060014080002","CA","060014080002","=""060014080002""","4.25","2019-2023","2022","Census","California (State)"
"Block Group","060014081001","CA","060014081001","=""060014081001""","3.04","2019-2023","2022","Census","California (State)"
"Block Group","060014081002","CA","060014081002","=""060014081002""","2.77","2019-2023","2022","Census","California (State)"
"Block Group","060014081003","CA","060014081003","=""060014081003""","11.87","2019-2023","2022","Census","California (State)"
"Block Group","060014081004","CA","060014081004","=""060014081004""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014081005","CA","060014081005","=""060014081005""","7.28","2019-2023","2022","Census","California (State)"
"Block Group","060014082001","CA","060014082001","=""060014082001""","7.31","2019-2023","2022","Census","California (State)"
"Block Group","060014082002","CA","060014082002","=""060014082002""","13.78","2019-2023","2022","Census","California (State)"
"Block Group","060014082003","CA","060014082003","=""060014082003""","12.16","2019-2023","2022","Census","California (State)"
"Block Group","060014083001","CA","060014083001","=""060014083001""","17.12","2019-2023","2022","Census","California (State)"
"Block Group","060014083002","CA","060014083002","=""060014083002""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014083003","CA","060014083003","=""060014083003""","1.72","2019-2023","2022","Census","California (State)"
"Block Group","060014083004","CA","060014083004","=""060014083004""","14.81","2019-2023","2022","Census","California (State)"
"Block Group","060014083005","CA","060014083005","=""060014083005""","8.61","2019-2023","2022","Census","California (State)"
"Block Group","060014084001","CA","060014084001","=""060014084001""","18.57","2019-2023","2022","Census","California (State)"
"Block Group","060014084002","CA","060014084002","=""060014084002""","7.22","2019-2023","2022","Census","California (State)"
"Block Group","060014084003","CA","060014084003","=""060014084003""","12.67","2019-2023","2022","Census","California (State)"
"Block Group","060014085001","CA","060014085001","=""060014085001""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014085002","CA","060014085002","=""060014085002""","19.61","2019-2023","2022","Census","California (State)"
"Block Group","060014085003","CA","060014085003","=""060014085003""","13.16","2019-2023","2022","Census","California (State)"
"Block Group","060014085004","CA","060014085004","=""060014085004""","22.89","2019-2023","2022","Census","California (State)"
"Block Group","060014085005","CA","060014085005","=""060014085005""","3.06","2019-2023","2022","Census","California (State)"
"Block Group","060014086001","CA","060014086001","=""060014086001""","5.41","2019-2023","2022","Census","California (State)"
"Block Group","060014086002","CA","060014086002","=""060014086002""","4.24","2019-2023","2022","Census","California (State)"
"Block Group","060014086003","CA","060014086003","=""060014086003""","14.72","2019-2023","2022","Census","California (State)"
"Block Group","060014086004","CA","060014086004","=""060014086004""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014087001","CA","060014087001","=""060014087001""","5.22","2019-2023","2022","Census","California (State)"
"Block Group","060014087002","CA","060014087002","=""060014087002""","30.00","2019-2023","2022","Census","California (State)"
"Block Group","060014087003","CA","060014087003","=""060014087003""","14.69","2019-2023","2022","Census","California (State)"
"Block Group","060014087004","CA","060014087004","=""060014087004""","16.25","2019-2023","2022","Census","California (State)"
"Block Group","060014087005","CA","060014087005","=""060014087005""","14.42","2019-2023","2022","Census","California (State)"
"Block Group","060014087006","CA","060014087006","=""060014087006""","17.41","2019-2023","2022","Census","California (State)"
"Block Group","060014088001","CA","060014088001","=""060014088001""","10.98","2019-2023","2022","Census","California (State)"
"Block Group","060014088002","CA","060014088002","=""060014088002""","10.10","2019-2023","2022","Census","California (State)"
"Block Group","060014088003","CA","060014088003","=""060014088003""","17.59","2019-2023","2022","Census","California (State)"
"Block Group","060014088004","CA","060014088004","=""060014088004""","5.47","2019-2023","2022","Census","California (State)"
"Block Group","060014089001","CA","060014089001","=""060014089001""","9.95","2019-2023","2022","Census","California (State)"
"Block Group","060014089002","CA","060014089002","=""060014089002""","18.86","2019-2023","2022","Census","California (State)"
"Block Group","060014090001","CA","060014090001","=""060014090001""","4.12","2019-2023","2022","Census","California (State)"
"Block Group","060014090002","CA","060014090002","=""060014090002""","N/A","2019-2023","2022","Census","California (State)"
"Block Group","060014090003","CA","060014090003","=""060014090003""","2.81","2019-2023","2022","Census","California (State)"
"Block Group","060014091001","CA","060014091001","=""060014091001""","13.07","2019-2023","2022","Census","California (State)"
"Block Group","060014091002","CA","060014091002","=""060014091002""","1.89","2019-2023","2022","Census","California (State)"
"Block Group","060014092001","CA","060014092001","=""060014092001""","13.06","2019-2023","2022","Census","California (State)"
"Block Group","060014092002","CA","060014092002","=""060014092002""","11.72","2019-2023","2022","Census","California (State)"
"Block Group","060014093001","CA","060014093001","=""060014093001""","14.19","2019-2023","2022","Census","California (State)"
"Block Group","060014093002","CA","060014093002","=""060014093002""","4.50","2019-2023","2022","Census","California (State)"
"Block Group","060014093003","CA","060014093003","=""060014093003""","7.12","2019-2023","2022","Census","California (State)"
"Block Group","060014093004","CA","060014093004","=""060014093004""","7.98","2019-2023","2022","Census","California (State)"
"Block Group","060014094001","CA","060014094001","=""060014094001""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014094002","CA","060014094002","=""060014094002""","6.98","2019-2023","2022","Census","California (State)"
"Block Group","060014094003","CA","060014094003","=""060014094003""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014095001","CA","060014095001","=""060014095001""","12.80","2019-2023","2022","Census","California (State)"
"Block Group","060014095002","CA","060014095002","=""060014095002""","14.44","2019-2023","2022","Census","California (State)"
"Block Group","060014095003","CA","060014095003","=""060014095003""","14.47","2019-2023","2022","Census","California (State)"
"Block Group","060014096001","CA","060014096001","=""060014096001""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014096002","CA","060014096002","=""060014096002""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014096003","CA","060014096003","=""060014096003""","3.13","2019-2023","2022","Census","California (State)"
"Block Group","060014096004","CA","060014096004","=""060014096004""","12.27","2019-2023","2022","Census","California (State)"
"Block Group","060014096005","CA","060014096005","=""060014096005""","6.80","2019-2023","2022","Census","California (State)"
"Block Group","060014097001","CA","060014097001","=""060014097001""","10.70","2019-2023","2022","Census","California (State)"
"Block Group","060014097002","CA","060014097002","=""060014097002""","7.25","2019-2023","2022","Census","California (State)"
"Block Group","060014097003","CA","060014097003","=""060014097003""","3.82","2019-2023","2022","Census","California (State)"
"Block Group","060014097004","CA","060014097004","=""060014097004""","9.09","2019-2023","2022","Census","California (State)"
"Block Group","060014098001","CA","060014098001","=""060014098001""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014098002","CA","060014098002","=""060014098002""","15.04","2019-2023","2022","Census","California (State)"
"Block Group","060014098003","CA","060014098003","=""060014098003""","6.20","2019-2023","2022","Census","California (State)"
"Block Group","060014099001","CA","060014099001","=""060014099001""","12.85","2019-2023","2022","Census","California (State)"
"Block Group","060014099002","CA","060014099002","=""060014099002""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014099003","CA","060014099003","=""060014099003""","6.43","2019-2023","2022","Census","California (State)"
"Block Group","060014099004","CA","060014099004","=""060014099004""","1.78","2019-2023","2022","Census","California (State)"
"Block Group","060014100001","CA","060014100001","=""060014100001""","10.79","2019-2023","2022","Census","California (State)"
"Block Group","060014100002","CA","060014100002","=""060014100002""","5.67","2019-2023","2022","Census","California (State)"
"Block Group","060014100003","CA","060014100003","=""060014100003""","N/A","2019-2023","2022","Census","California (State)"
"Block Group","060014101001","CA","060014101001","=""060014101001""","15.43","2019-2023","2022","Census","California (State)"
"Block Group","060014101002","CA","060014101002","=""060014101002""","8.41","2019-2023","2022","Census","California (State)"
"Block Group","060014102001","CA","060014102001","=""060014102001""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014102002","CA","060014102002","=""060014102002""","2.81","2019-2023","2022","Census","California (State)"
"Block Group","060014102003","CA","060014102003","=""060014102003""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014103001","CA","060014103001","=""060014103001""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060014103002","CA","060014103002","=""060014103002""","10.29","2019-2023","2022","Census","California (State)"
"Block Group","060014103003","CA","060014103003","=""060014103003""","0.93","2019-2023","2022","Census","California (State)"
"Block Group","060014104001","CA","060014104001","=""060014104001""","2.07","2019-2023","2022","Census","California (State)"
"Block Group","060014104002","CA","060014104002","=""060014104002""","8.46","2019-2023","2022","Census","California (State)"
"Block Group","060014104003","CA","060014104003","=""060014104003""","7.21","2019-2023","2022","Census","California (State)"
"Block Group","060014105001","CA","060014105001","=""060014105001""","20.35","2019-2023","2022","Census","California (State)"
"Block Group","060014105002","CA","060014105002","=""060014105002""","42.83","2019-2023","2022","Census","California (State)"
"Block Group","060014201001","CA","060014201001","=""060014201001""","7.36","2019-2023","2022","Census","California (State)"
"Block Group","060014201002","CA","060014201002","=""060014201002""","5.69","2019-2023","2022","Census","California (State)"
"Block Group","060014201003","CA","060014201003","=""060014201003""","14.79","2019-2023","2022","Census","California (State)"
"Block Group","060014202001","CA","060014202001","=""060014202001""","17.77","2019-2023","2022","Census","California (State)"
"Block Group","060014202002","CA","060014202002","=""060014202002""","28.30","2019-2023","2022","Census","California (State)"
"Block Group","060014202003","CA","060014202003","=""060014202003""","21.48","2019-2023","2022","Census","California (State)"
