"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Pedestrian-oriented Road Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Block Group","360810424003","NY","360810424003","=""360810424003""","16.87","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810426001","NY","360810426001","=""360810426001""","17.21","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810427001","NY","360810427001","=""360810427001""","6.01","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810427002","NY","360810427002","=""360810427002""","2.93","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810432001","NY","360810432001","=""360810432001""","6.30","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810434001","NY","360810434001","=""360810434001""","27.95","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810437011","NY","360810437011","=""360810437011""","4.17","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810437012","NY","360810437012","=""360810437012""","11.46","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810437021","NY","360810437021","=""360810437021""","10.64","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810437022","NY","360810437022","=""360810437022""","20.68","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810437023","NY","360810437023","=""360810437023""","15.75","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810439001","NY","360810439001","=""360810439001""","6.46","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810439002","NY","360810439002","=""360810439002""","14.52","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810440001","NY","360810440001","=""360810440001""","3.73","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810440002","NY","360810440002","=""360810440002""","13.87","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810440003","NY","360810440003","=""360810440003""","27.09","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810443011","NY","360810443011","=""360810443011""","22.94","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810443012","NY","360810443012","=""360810443012""","23.11","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810443021","NY","360810443021","=""360810443021""","15.60","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810443022","NY","360810443022","=""360810443022""","15.31","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810443023","NY","360810443023","=""360810443023""","12.58","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810444001","NY","360810444001","=""360810444001""","22.02","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810444002","NY","360810444002","=""360810444002""","26.71","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810444003","NY","360810444003","=""360810444003""","11.49","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810446011","NY","360810446011","=""360810446011""","13.24","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810446012","NY","360810446012","=""360810446012""","8.72","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810446021","NY","360810446021","=""360810446021""","17.64","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810446022","NY","360810446022","=""360810446022""","7.76","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810448001","NY","360810448001","=""360810448001""","16.85","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810448002","NY","360810448002","=""360810448002""","0.76","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810450001","NY","360810450001","=""360810450001""","25.24","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810450002","NY","360810450002","=""360810450002""","4.33","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810452001","NY","360810452001","=""360810452001""","12.79","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810454001","NY","360810454001","=""360810454001""","5.93","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810454002","NY","360810454002","=""360810454002""","15.24","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810455001","NY","360810455001","=""360810455001""","16.16","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810455002","NY","360810455002","=""360810455002""","10.12","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810455003","NY","360810455003","=""360810455003""","14.01","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810455004","NY","360810455004","=""360810455004""","9.62","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810455005","NY","360810455005","=""360810455005""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810455006","NY","360810455006","=""360810455006""","2.31","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810456001","NY","360810456001","=""360810456001""","26.72","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810457001","NY","360810457001","=""360810457001""","4.66","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810457002","NY","360810457002","=""360810457002""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810458001","NY","360810458001","=""360810458001""","17.48","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810459001","NY","360810459001","=""360810459001""","2.79","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810459002","NY","360810459002","=""360810459002""","2.82","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810460001","NY","360810460001","=""360810460001""","5.74","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810460002","NY","360810460002","=""360810460002""","10.90","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810460003","NY","360810460003","=""360810460003""","5.65","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810461001","NY","360810461001","=""360810461001""","9.34","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810462001","NY","360810462001","=""360810462001""","13.03","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810462002","NY","360810462002","=""360810462002""","10.11","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810462003","NY","360810462003","=""360810462003""","3.57","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810463001","NY","360810463001","=""360810463001""","38.26","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810463002","NY","360810463002","=""360810463002""","10.98","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810464001","NY","360810464001","=""360810464001""","19.22","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810465001","NY","360810465001","=""360810465001""","28.75","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810465002","NY","360810465002","=""360810465002""","33.15","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810466001","NY","360810466001","=""360810466001""","4.50","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810466002","NY","360810466002","=""360810466002""","8.33","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810467001","NY","360810467001","=""360810467001""","32.43","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810467002","NY","360810467002","=""360810467002""","26.15","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810467003","NY","360810467003","=""360810467003""","16.92","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810467004","NY","360810467004","=""360810467004""","40.31","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810468001","NY","360810468001","=""360810468001""","12.25","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810468002","NY","360810468002","=""360810468002""","6.26","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810469001","NY","360810469001","=""360810469001""","29.28","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810469002","NY","360810469002","=""360810469002""","42.15","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810469003","NY","360810469003","=""360810469003""","25.43","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810469004","NY","360810469004","=""360810469004""","25.70","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810469005","NY","360810469005","=""360810469005""","19.27","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810470001","NY","360810470001","=""360810470001""","8.27","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810470002","NY","360810470002","=""360810470002""","12.41","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810471001","NY","360810471001","=""360810471001""","21.90","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810471002","NY","360810471002","=""360810471002""","15.54","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810472001","NY","360810472001","=""360810472001""","17.24","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810472002","NY","360810472002","=""360810472002""","17.59","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810472003","NY","360810472003","=""360810472003""","13.81","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810473001","NY","360810473001","=""360810473001""","4.16","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810473002","NY","360810473002","=""360810473002""","13.52","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810473003","NY","360810473003","=""360810473003""","8.31","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810475001","NY","360810475001","=""360810475001""","9.21","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810475002","NY","360810475002","=""360810475002""","5.01","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810476001","NY","360810476001","=""360810476001""","17.04","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810476002","NY","360810476002","=""360810476002""","23.26","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810478001","NY","360810478001","=""360810478001""","14.53","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810478002","NY","360810478002","=""360810478002""","20.99","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810478003","NY","360810478003","=""360810478003""","8.69","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810479001","NY","360810479001","=""360810479001""","16.27","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810479002","NY","360810479002","=""360810479002""","16.12","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810479003","NY","360810479003","=""360810479003""","7.53","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810480001","NY","360810480001","=""360810480001""","14.60","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810480002","NY","360810480002","=""360810480002""","8.44","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810481001","NY","360810481001","=""360810481001""","3.73","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810481002","NY","360810481002","=""360810481002""","8.41","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810481003","NY","360810481003","=""360810481003""","9.73","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810481004","NY","360810481004","=""360810481004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810482001","NY","360810482001","=""360810482001""","8.66","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810483001","NY","360810483001","=""360810483001""","15.07","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810483002","NY","360810483002","=""360810483002""","20.78","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810484001","NY","360810484001","=""360810484001""","10.12","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810484002","NY","360810484002","=""360810484002""","13.01","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810484003","NY","360810484003","=""360810484003""","6.55","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810484004","NY","360810484004","=""360810484004""","11.29","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810485001","NY","360810485001","=""360810485001""","11.08","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810485002","NY","360810485002","=""360810485002""","17.05","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810485003","NY","360810485003","=""360810485003""","17.05","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810489001","NY","360810489001","=""360810489001""","15.78","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810489002","NY","360810489002","=""360810489002""","32.48","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810492001","NY","360810492001","=""360810492001""","10.20","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810492002","NY","360810492002","=""360810492002""","14.18","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810492003","NY","360810492003","=""360810492003""","6.58","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810493011","NY","360810493011","=""360810493011""","34.07","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810493012","NY","360810493012","=""360810493012""","25.33","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810493021","NY","360810493021","=""360810493021""","20.51","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810493022","NY","360810493022","=""360810493022""","13.56","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810495001","NY","360810495001","=""360810495001""","7.45","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810496001","NY","360810496001","=""360810496001""","11.08","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810496002","NY","360810496002","=""360810496002""","8.97","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810496003","NY","360810496003","=""360810496003""","21.52","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810497001","NY","360810497001","=""360810497001""","23.45","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810497002","NY","360810497002","=""360810497002""","30.23","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810499001","NY","360810499001","=""360810499001""","18.13","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810499002","NY","360810499002","=""360810499002""","15.90","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810499003","NY","360810499003","=""360810499003""","9.43","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810500001","NY","360810500001","=""360810500001""","22.28","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810500002","NY","360810500002","=""360810500002""","19.55","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810502011","NY","360810502011","=""360810502011""","32.09","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810502021","NY","360810502021","=""360810502021""","30.81","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810504001","NY","360810504001","=""360810504001""","25.75","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810504002","NY","360810504002","=""360810504002""","13.76","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810505001","NY","360810505001","=""360810505001""","4.78","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810506001","NY","360810506001","=""360810506001""","38.30","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810506002","NY","360810506002","=""360810506002""","21.61","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810507001","NY","360810507001","=""360810507001""","3.66","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810507002","NY","360810507002","=""360810507002""","6.71","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810508001","NY","360810508001","=""360810508001""","29.62","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810508002","NY","360810508002","=""360810508002""","23.37","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810510001","NY","360810510001","=""360810510001""","23.28","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810510002","NY","360810510002","=""360810510002""","28.14","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810511001","NY","360810511001","=""360810511001""","12.49","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810511002","NY","360810511002","=""360810511002""","10.47","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810512001","NY","360810512001","=""360810512001""","24.40","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810512002","NY","360810512002","=""360810512002""","29.79","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810512003","NY","360810512003","=""360810512003""","32.68","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810513001","NY","360810513001","=""360810513001""","13.77","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810513002","NY","360810513002","=""360810513002""","20.18","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810515001","NY","360810515001","=""360810515001""","13.52","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810515002","NY","360810515002","=""360810515002""","16.59","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810515003","NY","360810515003","=""360810515003""","16.18","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810516001","NY","360810516001","=""360810516001""","30.89","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810516002","NY","360810516002","=""360810516002""","31.07","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810517001","NY","360810517001","=""360810517001""","13.86","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810517002","NY","360810517002","=""360810517002""","4.81","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810518001","NY","360810518001","=""360810518001""","31.40","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810518002","NY","360810518002","=""360810518002""","23.52","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810520001","NY","360810520001","=""360810520001""","29.79","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810521001","NY","360810521001","=""360810521001""","24.71","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810521002","NY","360810521002","=""360810521002""","28.71","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810522001","NY","360810522001","=""360810522001""","31.84","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810524001","NY","360810524001","=""360810524001""","29.77","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810524002","NY","360810524002","=""360810524002""","35.66","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810525001","NY","360810525001","=""360810525001""","2.71","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810525002","NY","360810525002","=""360810525002""","13.91","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810526001","NY","360810526001","=""360810526001""","32.77","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810526002","NY","360810526002","=""360810526002""","23.67","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810528001","NY","360810528001","=""360810528001""","30.56","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810530001","NY","360810530001","=""360810530001""","26.07","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810530002","NY","360810530002","=""360810530002""","27.73","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810531001","NY","360810531001","=""360810531001""","6.75","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810531002","NY","360810531002","=""360810531002""","4.46","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810531003","NY","360810531003","=""360810531003""","17.74","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810532001","NY","360810532001","=""360810532001""","24.11","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810532002","NY","360810532002","=""360810532002""","34.20","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810534011","NY","360810534011","=""360810534011""","29.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810534012","NY","360810534012","=""360810534012""","29.19","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810535001","NY","360810535001","=""360810535001""","6.25","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810536011","NY","360810536011","=""360810536011""","26.52","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810536012","NY","360810536012","=""360810536012""","28.18","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810538001","NY","360810538001","=""360810538001""","23.92","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810538002","NY","360810538002","=""360810538002""","24.59","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810539001","NY","360810539001","=""360810539001""","11.70","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810539002","NY","360810539002","=""360810539002""","22.41","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810539003","NY","360810539003","=""360810539003""","19.16","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810540001","NY","360810540001","=""360810540001""","25.27","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810540002","NY","360810540002","=""360810540002""","19.39","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810540003","NY","360810540003","=""360810540003""","22.67","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810542001","NY","360810542001","=""360810542001""","14.77","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810542002","NY","360810542002","=""360810542002""","5.87","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810542003","NY","360810542003","=""360810542003""","12.40","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810542004","NY","360810542004","=""360810542004""","14.42","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810545001","NY","360810545001","=""360810545001""","10.86","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810545002","NY","360810545002","=""360810545002""","2.96","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810545003","NY","360810545003","=""360810545003""","20.10","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810547001","NY","360810547001","=""360810547001""","6.85","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810547002","NY","360810547002","=""360810547002""","15.05","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810547003","NY","360810547003","=""360810547003""","14.29","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810548001","NY","360810548001","=""360810548001""","5.51","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810548002","NY","360810548002","=""360810548002""","5.52","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810549001","NY","360810549001","=""360810549001""","3.31","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810549002","NY","360810549002","=""360810549002""","11.88","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810549003","NY","360810549003","=""360810549003""","26.80","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810549004","NY","360810549004","=""360810549004""","22.63","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810551001","NY","360810551001","=""360810551001""","16.85","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810551002","NY","360810551002","=""360810551002""","26.89","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810551003","NY","360810551003","=""360810551003""","1.52","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810551004","NY","360810551004","=""360810551004""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810552001","NY","360810552001","=""360810552001""","16.62","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810552002","NY","360810552002","=""360810552002""","10.10","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810553001","NY","360810553001","=""360810553001""","20.45","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810553002","NY","360810553002","=""360810553002""","6.28","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810554001","NY","360810554001","=""360810554001""","14.03","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810554002","NY","360810554002","=""360810554002""","19.02","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810555001","NY","360810555001","=""360810555001""","9.97","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810555002","NY","360810555002","=""360810555002""","6.42","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810556001","NY","360810556001","=""360810556001""","8.30","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810556002","NY","360810556002","=""360810556002""","15.81","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810557001","NY","360810557001","=""360810557001""","13.61","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810557002","NY","360810557002","=""360810557002""","7.21","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810557003","NY","360810557003","=""360810557003""","19.56","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810558001","NY","360810558001","=""360810558001""","11.47","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810558002","NY","360810558002","=""360810558002""","7.06","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810559001","NY","360810559001","=""360810559001""","14.61","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810560001","NY","360810560001","=""360810560001""","28.80","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810560002","NY","360810560002","=""360810560002""","17.44","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810561001","NY","360810561001","=""360810561001""","17.62","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810562001","NY","360810562001","=""360810562001""","29.35","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810564001","NY","360810564001","=""360810564001""","24.68","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810565001","NY","360810565001","=""360810565001""","20.15","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810566001","NY","360810566001","=""360810566001""","16.11","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810566002","NY","360810566002","=""360810566002""","19.21","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810567001","NY","360810567001","=""360810567001""","29.67","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810567002","NY","360810567002","=""360810567002""","15.20","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810567003","NY","360810567003","=""360810567003""","25.20","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810567004","NY","360810567004","=""360810567004""","16.43","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810568001","NY","360810568001","=""360810568001""","20.12","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810568002","NY","360810568002","=""360810568002""","22.98","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810568003","NY","360810568003","=""360810568003""","32.04","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810568004","NY","360810568004","=""360810568004""","22.42","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810577001","NY","360810577001","=""360810577001""","12.30","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810577002","NY","360810577002","=""360810577002""","19.78","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810577003","NY","360810577003","=""360810577003""","25.54","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810579001","NY","360810579001","=""360810579001""","4.77","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810579002","NY","360810579002","=""360810579002""","19.27","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810580001","NY","360810580001","=""360810580001""","24.29","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810580002","NY","360810580002","=""360810580002""","31.72","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810580003","NY","360810580003","=""360810580003""","33.48","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810580004","NY","360810580004","=""360810580004""","30.23","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810581001","NY","360810581001","=""360810581001""","30.80","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810581002","NY","360810581002","=""360810581002""","24.53","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810582001","NY","360810582001","=""360810582001""","27.11","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360810582002","NY","360810582002","=""360810582002""","24.90","2021","2010","EPA Smart Location Database","New York (State)"
