"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Per Capita Income","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","apci","TimeFrame","GeoVintage","Source","Location"
"Block Group","040030009014","AZ","040030009014","=""040030009014""","11796","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030009021","AZ","040030009021","=""040030009021""","16245","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030009022","AZ","040030009022","=""040030009022""","16826","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030009023","AZ","040030009023","=""040030009023""","15694","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030010001","AZ","040030010001","=""040030010001""","37200","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030010002","AZ","040030010002","=""040030010002""","58892","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030011001","AZ","040030011001","=""040030011001""","32475","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030011002","AZ","040030011002","=""040030011002""","21499","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030011003","AZ","040030011003","=""040030011003""","25363","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030012001","AZ","040030012001","=""040030012001""","35098","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030012002","AZ","040030012002","=""040030012002""","22258","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030012003","AZ","040030012003","=""040030012003""","22517","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030013011","AZ","040030013011","=""040030013011""","26098","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030013012","AZ","040030013012","=""040030013012""","36303","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030013021","AZ","040030013021","=""040030013021""","35485","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030013022","AZ","040030013022","=""040030013022""","22872","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030013023","AZ","040030013023","=""040030013023""","46261","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030014011","AZ","040030014011","=""040030014011""","24975","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030014012","AZ","040030014012","=""040030014012""","20450","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030014013","AZ","040030014013","=""040030014013""","14661","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030014021","AZ","040030014021","=""040030014021""","35233","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030015011","AZ","040030015011","=""040030015011""","30355","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030015012","AZ","040030015012","=""040030015012""","13703","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030015013","AZ","040030015013","=""040030015013""","35755","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030015021","AZ","040030015021","=""040030015021""","30424","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030015022","AZ","040030015022","=""040030015022""","18628","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030015023","AZ","040030015023","=""040030015023""","24381","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030016011","AZ","040030016011","=""040030016011""","59850","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030016012","AZ","040030016012","=""040030016012""","51852","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030016013","AZ","040030016013","=""040030016013""","38324","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030016021","AZ","040030016021","=""040030016021""","24946","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030016022","AZ","040030016022","=""040030016022""","36963","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017011","AZ","040030017011","=""040030017011""","14857","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017012","AZ","040030017012","=""040030017012""","36292","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017013","AZ","040030017013","=""040030017013""","43473","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017014","AZ","040030017014","=""040030017014""","37648","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017021","AZ","040030017021","=""040030017021""","29346","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017022","AZ","040030017022","=""040030017022""","33123","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017023","AZ","040030017023","=""040030017023""","32781","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017031","AZ","040030017031","=""040030017031""","36628","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017032","AZ","040030017032","=""040030017032""","40659","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017033","AZ","040030017033","=""040030017033""","40698","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030018011","AZ","040030018011","=""040030018011""","39820","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030018012","AZ","040030018012","=""040030018012""","55006","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030018013","AZ","040030018013","=""040030018013""","47900","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030018014","AZ","040030018014","=""040030018014""","71591","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030018021","AZ","040030018021","=""040030018021""","34650","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030018022","AZ","040030018022","=""040030018022""","43962","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030019001","AZ","040030019001","=""040030019001""","44895","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030019002","AZ","040030019002","=""040030019002""","48153","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030019003","AZ","040030019003","=""040030019003""","53211","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030019004","AZ","040030019004","=""040030019004""","48370","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030020011","AZ","040030020011","=""040030020011""","30526","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030020012","AZ","040030020012","=""040030020012""","42393","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030020013","AZ","040030020013","=""040030020013""","39379","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030020014","AZ","040030020014","=""040030020014""","29278","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030020021","AZ","040030020021","=""040030020021""","44754","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030020022","AZ","040030020022","=""040030020022""","35772","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030020023","AZ","040030020023","=""040030020023""","37506","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030021001","AZ","040030021001","=""040030021001""","46021","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030021002","AZ","040030021002","=""040030021002""","43312","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030021003","AZ","040030021003","=""040030021003""","59010","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030021004","AZ","040030021004","=""040030021004""","41088","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050001001","AZ","040050001001","=""040050001001""","59567","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050001002","AZ","040050001002","=""040050001002""","60613","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050002001","AZ","040050002001","=""040050002001""","39971","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050002002","AZ","040050002002","=""040050002002""","66428","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050003011","AZ","040050003011","=""040050003011""","38796","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050003012","AZ","040050003012","=""040050003012""","23756","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050003013","AZ","040050003013","=""040050003013""","16680","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050003021","AZ","040050003021","=""040050003021""","28505","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050003022","AZ","040050003022","=""040050003022""","22168","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050004001","AZ","040050004001","=""040050004001""","56886","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050004002","AZ","040050004002","=""040050004002""","48989","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050004003","AZ","040050004003","=""040050004003""","31812","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050004004","AZ","040050004004","=""040050004004""","49066","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050004005","AZ","040050004005","=""040050004005""","43841","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050005001","AZ","040050005001","=""040050005001""","35724","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050005002","AZ","040050005002","=""040050005002""","29219","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050005003","AZ","040050005003","=""040050005003""","33745","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050005004","AZ","040050005004","=""040050005004""","20353","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050005005","AZ","040050005005","=""040050005005""","54338","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050006011","AZ","040050006011","=""040050006011""","41456","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050006012","AZ","040050006012","=""040050006012""","45845","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050006021","AZ","040050006021","=""040050006021""","47188","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050006022","AZ","040050006022","=""040050006022""","37998","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050007001","AZ","040050007001","=""040050007001""","39409","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050007002","AZ","040050007002","=""040050007002""","30466","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050007003","AZ","040050007003","=""040050007003""","62849","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050008001","AZ","040050008001","=""040050008001""","77813","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050008002","AZ","040050008002","=""040050008002""","22762","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050008003","AZ","040050008003","=""040050008003""","17176","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050008004","AZ","040050008004","=""040050008004""","29044","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050008005","AZ","040050008005","=""040050008005""","19721","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050009011","AZ","040050009011","=""040050009011""","48353","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050009012","AZ","040050009012","=""040050009012""","57666","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050009021","AZ","040050009021","=""040050009021""","87000","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050009022","AZ","040050009022","=""040050009022""","24897","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050009023","AZ","040050009023","=""040050009023""","29418","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050010001","AZ","040050010001","=""040050010001""","5310","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050010002","AZ","040050010002","=""040050010002""","8224","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050010003","AZ","040050010003","=""040050010003""","6553","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011011","AZ","040050011011","=""040050011011""","40587","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011012","AZ","040050011012","=""040050011012""","36965","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011013","AZ","040050011013","=""040050011013""","42547","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011031","AZ","040050011031","=""040050011031""","31622","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011032","AZ","040050011032","=""040050011032""","36032","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011033","AZ","040050011033","=""040050011033""","24344","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011041","AZ","040050011041","=""040050011041""","33073","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011042","AZ","040050011042","=""040050011042""","18593","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011043","AZ","040050011043","=""040050011043""","63665","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011044","AZ","040050011044","=""040050011044""","29038","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050012011","AZ","040050012011","=""040050012011""","44823","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050012012","AZ","040050012012","=""040050012012""","45474","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050013011","AZ","040050013011","=""040050013011""","42046","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050013012","AZ","040050013012","=""040050013012""","39411","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050013013","AZ","040050013013","=""040050013013""","52819","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050013021","AZ","040050013021","=""040050013021""","43936","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050013022","AZ","040050013022","=""040050013022""","54251","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050013023","AZ","040050013023","=""040050013023""","69782","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050015001","AZ","040050015001","=""040050015001""","47651","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050015002","AZ","040050015002","=""040050015002""","47295","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050015003","AZ","040050015003","=""040050015003""","21306","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050015004","AZ","040050015004","=""040050015004""","68943","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050016011","AZ","040050016011","=""040050016011""","56885","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050016012","AZ","040050016012","=""040050016012""","42112","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050016021","AZ","040050016021","=""040050016021""","59767","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050016022","AZ","040050016022","=""040050016022""","57000","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050017001","AZ","040050017001","=""040050017001""","29042","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050017002","AZ","040050017002","=""040050017002""","19741","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050017003","AZ","040050017003","=""040050017003""","18908","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050017004","AZ","040050017004","=""040050017004""","55733","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050020001","AZ","040050020001","=""040050020001""","27289","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050020002","AZ","040050020002","=""040050020002""","49473","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050021011","AZ","040050021011","=""040050021011""","53422","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050021012","AZ","040050021012","=""040050021012""","14564","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050021013","AZ","040050021013","=""040050021013""","30348","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050021014","AZ","040050021014","=""040050021014""","24761","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050021021","AZ","040050021021","=""040050021021""","57799","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050021022","AZ","040050021022","=""040050021022""","23114","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050021023","AZ","040050021023","=""040050021023""","45728","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050022011","AZ","040050022011","=""040050022011""","60039","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050022012","AZ","040050022012","=""040050022012""","45188","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050022013","AZ","040050022013","=""040050022013""","48163","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050022014","AZ","040050022014","=""040050022014""","71177","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050022021","AZ","040050022021","=""040050022021""","193686","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050022022","AZ","040050022022","=""040050022022""","44953","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050022023","AZ","040050022023","=""040050022023""","98844","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050022024","AZ","040050022024","=""040050022024""","30119","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050023011","AZ","040050023011","=""040050023011""","46811","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050023012","AZ","040050023012","=""040050023012""","23724","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050023013","AZ","040050023013","=""040050023013""","28428","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050023021","AZ","040050023021","=""040050023021""","44773","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050023022","AZ","040050023022","=""040050023022""","36471","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050023023","AZ","040050023023","=""040050023023""","42155","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059422011","AZ","040059422011","=""040059422011""","26069","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059422012","AZ","040059422012","=""040059422012""","17536","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059422013","AZ","040059422013","=""040059422013""","15258","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059422021","AZ","040059422021","=""040059422021""","21470","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059422022","AZ","040059422022","=""040059422022""","18505","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059422023","AZ","040059422023","=""040059422023""","16814","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059449001","AZ","040059449001","=""040059449001""","31814","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059449002","AZ","040059449002","=""040059449002""","14212","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059449003","AZ","040059449003","=""040059449003""","18049","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059450001","AZ","040059450001","=""040059450001""","18259","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059450002","AZ","040059450002","=""040059450002""","15318","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059450003","AZ","040059450003","=""040059450003""","17972","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059451001","AZ","040059451001","=""040059451001""","20200","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059451002","AZ","040059451002","=""040059451002""","21143","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059451003","AZ","040059451003","=""040059451003""","15710","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059451004","AZ","040059451004","=""040059451004""","18060","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059452001","AZ","040059452001","=""040059452001""","27636","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059452002","AZ","040059452002","=""040059452002""","19282","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059452003","AZ","040059452003","=""040059452003""","14945","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059800001","AZ","040059800001","=""040059800001""","27181","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059801001","AZ","040059801001","=""040059801001""","N/A","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059802001","AZ","040059802001","=""040059802001""","N/A","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070001001","AZ","040070001001","=""040070001001""","61162","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070001002","AZ","040070001002","=""040070001002""","37280","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070001003","AZ","040070001003","=""040070001003""","36737","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070001004","AZ","040070001004","=""040070001004""","33893","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070002001","AZ","040070002001","=""040070002001""","45852","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070002002","AZ","040070002002","=""040070002002""","34343","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070002003","AZ","040070002003","=""040070002003""","31098","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070003011","AZ","040070003011","=""040070003011""","37398","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070003012","AZ","040070003012","=""040070003012""","29295","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070003013","AZ","040070003013","=""040070003013""","28705","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070003021","AZ","040070003021","=""040070003021""","48177","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070003022","AZ","040070003022","=""040070003022""","38499","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070003023","AZ","040070003023","=""040070003023""","25412","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070004001","AZ","040070004001","=""040070004001""","32181","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070004002","AZ","040070004002","=""040070004002""","29033","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070004003","AZ","040070004003","=""040070004003""","55106","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070005001","AZ","040070005001","=""040070005001""","35128","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070005002","AZ","040070005002","=""040070005002""","56639","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070006001","AZ","040070006001","=""040070006001""","22840","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070006002","AZ","040070006002","=""040070006002""","29238","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070007001","AZ","040070007001","=""040070007001""","30787","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070008001","AZ","040070008001","=""040070008001""","39618","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070008002","AZ","040070008002","=""040070008002""","17921","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070009001","AZ","040070009001","=""040070009001""","23800","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070009002","AZ","040070009002","=""040070009002""","33642","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070010001","AZ","040070010001","=""040070010001""","38287","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070010002","AZ","040070010002","=""040070010002""","31296","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070010003","AZ","040070010003","=""040070010003""","28011","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070010004","AZ","040070010004","=""040070010004""","25009","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070010005","AZ","040070010005","=""040070010005""","22354","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070011001","AZ","040070011001","=""040070011001""","40930","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070011002","AZ","040070011002","=""040070011002""","24663","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070011003","AZ","040070011003","=""040070011003""","34500","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070011004","AZ","040070011004","=""040070011004""","27975","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070011005","AZ","040070011005","=""040070011005""","29954","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070012001","AZ","040070012001","=""040070012001""","32384","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070012002","AZ","040070012002","=""040070012002""","31574","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070012003","AZ","040070012003","=""040070012003""","34523","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070013001","AZ","040070013001","=""040070013001""","24532","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070013002","AZ","040070013002","=""040070013002""","20080","2019-2023","2022","Census","Arizona (State)"
"Block Group","040079402001","AZ","040079402001","=""040079402001""","11737","2019-2023","2022","Census","Arizona (State)"
"Block Group","040079404001","AZ","040079404001","=""040079404001""","14964","2019-2023","2022","Census","Arizona (State)"
"Block Group","040079404002","AZ","040079404002","=""040079404002""","20722","2019-2023","2022","Census","Arizona (State)"
"Block Group","040079404003","AZ","040079404003","=""040079404003""","8635","2019-2023","2022","Census","Arizona (State)"
"Block Group","040079404004","AZ","040079404004","=""040079404004""","17103","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099405001","AZ","040099405001","=""040099405001""","14765","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099405002","AZ","040099405002","=""040099405002""","15040","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099405003","AZ","040099405003","=""040099405003""","8083","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099611001","AZ","040099611001","=""040099611001""","29773","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099611002","AZ","040099611002","=""040099611002""","34470","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099611003","AZ","040099611003","=""040099611003""","32528","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099612011","AZ","040099612011","=""040099612011""","36556","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099612012","AZ","040099612012","=""040099612012""","27525","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099612013","AZ","040099612013","=""040099612013""","42118","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099612021","AZ","040099612021","=""040099612021""","35473","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099612022","AZ","040099612022","=""040099612022""","39944","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099612023","AZ","040099612023","=""040099612023""","21610","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099613001","AZ","040099613001","=""040099613001""","25850","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099613002","AZ","040099613002","=""040099613002""","31022","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099613003","AZ","040099613003","=""040099613003""","23100","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099613004","AZ","040099613004","=""040099613004""","29617","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099614001","AZ","040099614001","=""040099614001""","31666","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099614002","AZ","040099614002","=""040099614002""","25687","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099614003","AZ","040099614003","=""040099614003""","32527","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099614004","AZ","040099614004","=""040099614004""","20757","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099615001","AZ","040099615001","=""040099615001""","25599","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099615002","AZ","040099615002","=""040099615002""","27728","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099615003","AZ","040099615003","=""040099615003""","30729","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099616001","AZ","040099616001","=""040099616001""","42341","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099616002","AZ","040099616002","=""040099616002""","14865","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099616003","AZ","040099616003","=""040099616003""","5563","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099617001","AZ","040099617001","=""040099617001""","13314","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099617002","AZ","040099617002","=""040099617002""","12824","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099617003","AZ","040099617003","=""040099617003""","29518","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099617004","AZ","040099617004","=""040099617004""","32023","2019-2023","2022","Census","Arizona (State)"
"Block Group","040119601001","AZ","040119601001","=""040119601001""","36328","2019-2023","2022","Census","Arizona (State)"
"Block Group","040119601002","AZ","040119601002","=""040119601002""","28011","2019-2023","2022","Census","Arizona (State)"
"Block Group","040119602001","AZ","040119602001","=""040119602001""","26629","2019-2023","2022","Census","Arizona (State)"
"Block Group","040119602002","AZ","040119602002","=""040119602002""","28492","2019-2023","2022","Census","Arizona (State)"
"Block Group","040119602003","AZ","040119602003","=""040119602003""","47360","2019-2023","2022","Census","Arizona (State)"
"Block Group","040119603001","AZ","040119603001","=""040119603001""","42814","2019-2023","2022","Census","Arizona (State)"
"Block Group","040119603002","AZ","040119603002","=""040119603002""","29557","2019-2023","2022","Census","Arizona (State)"
"Block Group","040119603003","AZ","040119603003","=""040119603003""","20157","2019-2023","2022","Census","Arizona (State)"
"Block Group","040120201011","AZ","040120201011","=""040120201011""","32945","2019-2023","2022","Census","Arizona (State)"
"Block Group","040120201012","AZ","040120201012","=""040120201012""","23822","2019-2023","2022","Census","Arizona (State)"
"Block Group","040120201021","AZ","040120201021","=""040120201021""","62768","2019-2023","2022","Census","Arizona (State)"
"Block Group","040120201022","AZ","040120201022","=""040120201022""","55483","2019-2023","2022","Census","Arizona (State)"
"Block Group","040120202011","AZ","040120202011","=""040120202011""","31203","2019-2023","2022","Census","Arizona (State)"
"Block Group","040120202012","AZ","040120202012","=""040120202012""","33057","2019-2023","2022","Census","Arizona (State)"
